,participant,block,order,spelling,wnw,resp,accuracy,prev.acc,rt,prev.rt,freq,prev.wnw,fg,wfnw,resp.1,ve
360,1,1,560,peler,2,2,1,1,776,552,NA,2,NA,7,2,0
361,1,1,561,hoofdstaart,2,2,1,1,831,776,NA,2,NA,7,2,0
362,1,1,562,weinhoos,2,2,1,1,516,831,NA,2,NA,7,2,0
363,1,1,563,degent,2,2,1,1,548,516,NA,2,NA,7,2,0
364,1,1,564,makreel,1,1,1,1,660,548,0.4574,2,2,2,1,0
365,1,1,565,tussen,1,1,1,1,592,660,249.9461,1,6,6,1,0
366,1,1,566,snoedag,2,2,1,1,477,592,NA,1,NA,7,2,0
367,1,1,567,hoofdzaak,1,1,1,1,784,477,1.1434,2,3,3,1,0
368,1,1,568,schooltijd,1,1,1,1,615,784,3.2472,1,4,4,1,0
369,1,1,569,hont,2,2,1,1,452,615,NA,1,NA,7,2,0
370,1,1,570,huilde,1,1,1,1,551,452,12.12,2,5,5,1,0
371,1,1,571,keeltje,1,1,1,1,952,551,0.0686,1,1,1,1,0
372,1,1,572,quank,2,2,1,1,519,952,NA,1,NA,7,2,0
373,1,1,573,sfeer,1,1,1,1,553,519,7.7065,2,5,5,1,0
374,1,1,574,kelkje,1,1,1,1,552,553,0,1,1,1,1,1
375,1,1,575,acnes,1,2,0,1,536,552,0,1,1,1,2,0
376,1,1,576,alleen,1,1,1,0,537,536,1469.2396,1,6,6,1,0
377,1,1,577,schour,2,2,1,1,489,537,NA,1,NA,7,2,0
378,1,1,578,weerde,1,1,1,1,556,489,0.1372,2,2,2,1,0
379,1,1,579,reveil,1,1,1,1,827,556,0.0229,1,1,1,1,1
380,1,1,580,carans,2,1,0,1,592,827,NA,1,NA,7,1,0
381,1,1,581,bijven,2,2,1,0,797,592,NA,2,NA,7,2,0
382,1,1,582,driffels,2,2,1,1,691,797,NA,2,NA,7,2,0
383,1,1,583,buffet,1,1,1,1,573,691,3.1786,2,4,4,1,0
384,1,1,584,blaksert,2,2,1,1,540,573,NA,1,NA,7,2,0
385,1,1,585,starker,2,2,1,1,587,540,NA,2,NA,7,2,0
386,1,1,586,flowe,2,2,1,1,602,587,NA,2,NA,7,2,0
387,1,1,587,hakmes,1,1,1,1,744,602,0.6403,2,3,3,1,0
388,1,1,588,heeft,1,1,1,1,544,744,3657.1714,1,6,6,1,0
389,1,1,589,vozing,2,2,1,1,480,544,NA,1,NA,7,2,0
390,1,1,590,fonheid,2,2,1,1,499,480,NA,2,NA,7,2,0
391,1,1,591,zen,2,2,1,1,517,499,NA,2,NA,7,2,0
392,1,1,592,parkzer,2,2,1,1,565,517,NA,2,NA,7,2,0
393,1,1,593,niert,2,2,1,1,677,565,NA,2,NA,7,2,0
394,1,1,594,soep,1,1,1,1,512,677,17.837,2,6,6,1,0
395,1,1,595,canons,1,1,1,1,513,512,0,1,1,1,1,1
396,1,1,596,gerant,1,2,0,1,530,513,0.2287,1,2,2,2,0
397,1,1,597,vinkje,1,1,1,0,547,530,0,1,1,1,1,0
398,1,1,598,spoed,1,1,1,1,515,547,2.767,1,4,4,1,0
399,1,1,599,proestend,1,1,1,1,867,515,0.0229,1,1,1,1,0
400,1,1,600,eenling,1,1,1,1,679,867,0.9833,1,3,3,1,0
401,1,1,601,hoezen,1,1,1,1,791,679,0.2973,1,2,2,1,0
402,1,1,602,dweiltje,1,1,1,1,477,791,0,1,1,1,1,0
403,1,1,603,arbeid,1,1,1,1,432,477,2.4697,1,4,4,1,0
404,1,1,604,elfde,1,1,1,1,517,432,2.424,1,4,4,1,0
405,1,1,605,schrapen,1,1,1,1,485,517,1.6694,1,4,4,1,0
406,1,1,606,volen,2,2,1,1,472,485,NA,1,NA,7,2,0
407,1,1,607,asiel,1,1,1,1,524,472,4.8709,2,5,5,1,0
408,1,1,608,sorves,2,2,1,1,492,524,NA,1,NA,7,2,0
409,1,1,609,symsey,2,2,1,1,542,492,NA,2,NA,7,2,0
410,1,1,610,smalle,1,1,1,1,462,542,2.5155,2,4,4,1,0
411,1,1,611,volgzaam,1,1,1,1,465,462,0.4345,1,2,2,1,0
412,1,1,612,opnieuw,1,1,1,1,469,465,102.6083,1,6,6,1,0
413,1,1,613,gitpen,2,2,1,1,456,469,NA,1,NA,7,2,0
414,1,1,614,trein,1,1,1,1,556,456,73.1544,2,6,6,1,0
415,1,1,615,adim,2,2,1,1,524,556,NA,1,NA,7,2,0
416,1,1,616,tjalm,2,2,1,1,461,524,NA,2,NA,7,2,0
417,1,1,617,vier,1,1,1,1,783,461,242.0796,2,6,6,1,0
418,1,1,618,taarten,1,1,1,1,518,783,3.3387,1,4,4,1,0
419,1,1,619,keenste,2,2,1,1,504,518,NA,1,NA,7,2,0
420,1,1,620,ribier,2,2,1,1,682,504,NA,2,NA,7,2,0
421,1,1,621,muben,2,2,1,1,579,682,NA,2,NA,7,2,0
422,1,1,622,aanrus,2,2,1,1,562,579,NA,2,NA,7,2,0
423,1,1,623,zimpel,2,2,1,1,562,562,NA,2,NA,7,2,0
424,1,1,624,gleuf,1,1,1,1,577,562,0.8004,2,3,3,1,1
425,1,1,625,muzen,1,2,0,1,591,577,0.2058,1,2,2,2,0
426,1,1,626,struitjes,2,2,1,0,637,591,NA,1,NA,7,2,0
427,1,1,627,varen,1,1,1,1,618,637,17.3567,2,6,6,1,0
428,1,1,628,lichtje,1,1,1,1,503,618,1.8294,1,4,4,1,0
429,1,1,629,banen,1,1,1,1,553,503,9.4444,1,5,5,1,0
430,1,1,630,hoel,2,2,1,1,601,553,NA,1,NA,7,2,0
431,1,1,631,dor,1,1,1,1,551,601,0.5946,2,3,3,1,0
432,1,1,632,taboes,1,1,1,1,678,551,0.2515,1,2,2,1,0
433,1,1,633,uindien,2,2,1,1,545,678,NA,1,NA,7,2,0
434,1,1,634,puisten,1,1,1,1,769,545,0.6403,2,3,3,1,0
435,1,1,635,goden,1,1,1,1,521,769,29.9798,1,6,6,1,0
436,1,1,636,kreep,2,2,1,1,713,521,NA,1,NA,7,2,0
437,1,1,637,hengel,1,1,1,1,691,713,1.9438,2,4,4,1,1
438,1,1,638,karmijn,1,2,0,1,541,691,0,1,1,1,2,0
439,1,1,639,sprestjes,2,2,1,0,588,541,NA,1,NA,7,2,0
440,1,1,640,gedukt,2,2,1,1,715,588,NA,2,NA,7,2,0
441,1,1,641,straffe,1,1,1,1,436,715,0.7775,2,3,3,1,0
442,1,1,642,holden,1,1,1,1,761,436,2.3554,1,4,4,1,0
443,1,1,643,boeddha's,1,1,1,1,800,761,0.4345,1,2,2,1,0
444,1,1,644,gewei,1,1,1,1,726,800,1.1891,1,3,3,1,0
445,1,1,645,maagzuur,1,1,1,1,622,726,1.1434,1,3,3,1,0
446,1,1,646,badpak,1,1,1,1,715,622,2.6298,1,4,4,1,0
447,1,1,647,bres,1,1,1,1,677,715,0.686,1,3,3,1,0
448,1,1,648,begen,2,2,1,1,527,677,NA,1,NA,7,2,0
449,1,1,649,troccoirs,2,2,1,1,864,527,NA,2,NA,7,2,0
450,1,1,650,mortiek,2,2,1,1,595,864,NA,2,NA,7,2,1
451,1,1,651,traagde,2,1,0,1,593,595,NA,2,NA,7,1,0
452,1,1,652,fier,1,1,1,0,511,593,2.1496,2,4,4,1,0
453,1,1,653,hindel,2,2,1,1,623,511,NA,1,NA,7,2,0
454,1,1,654,retje,2,2,1,1,588,623,NA,2,NA,7,2,0
455,1,1,655,verkleef,2,2,1,1,619,588,NA,2,NA,7,2,0
456,1,1,656,verplicht,1,1,1,1,472,619,15.3444,2,6,6,1,0
457,1,1,657,zowat,1,1,1,1,571,472,12.8975,1,5,5,1,0
458,1,1,658,drijfveer,1,1,1,1,507,571,0.869,1,3,3,1,0
459,1,1,659,rostchomp,2,2,1,1,556,507,NA,1,NA,7,2,0
460,1,1,660,happy,1,1,1,1,668,556,10.8851,2,5,5,1,0
461,1,1,661,houber,2,2,1,1,486,668,NA,1,NA,7,2,0
462,1,1,662,rennend,1,1,1,1,601,486,0.3888,2,2,2,1,0
463,1,1,663,rannen,2,2,1,1,679,601,NA,1,NA,7,2,0
464,1,1,664,kilt,1,1,1,1,530,679,0.6403,2,3,3,1,0
465,1,1,665,zeewen,2,2,1,1,578,530,NA,1,NA,7,2,0
466,1,1,666,zuipen,1,1,1,1,608,578,4.2992,2,5,5,1,0
467,1,1,667,tump,2,2,1,1,478,608,NA,1,NA,7,2,0
468,1,1,668,graafschap,1,1,1,1,640,478,0.5717,2,3,3,1,0
469,1,1,669,veekheid,2,2,1,1,492,640,NA,1,NA,7,2,0
470,1,1,670,tookperk,2,2,1,1,526,492,NA,2,NA,7,2,0
471,1,1,671,denster,2,2,1,1,575,526,NA,2,NA,7,2,0
472,1,1,672,riest,2,2,1,1,781,575,NA,2,NA,7,2,0
473,1,1,673,monsters,1,1,1,1,500,781,19.9865,2,6,6,1,0
474,1,1,674,zwak,1,1,1,1,454,500,35.3995,1,6,6,1,0
475,1,1,675,bankhaaf,2,2,1,1,474,454,NA,1,NA,7,2,1
476,1,1,676,reform,1,2,0,1,492,474,0.0457,2,1,1,2,0
477,1,1,677,waaien,1,1,1,0,1166,492,2.1496,1,4,4,1,0
478,1,1,678,knuffels,1,1,1,1,486,1166,1.0062,1,3,3,1,0
479,1,1,679,gevolkt,2,2,1,1,663,486,NA,1,NA,7,2,0
480,1,1,680,meve,2,2,1,1,547,663,NA,2,NA,7,2,0
481,1,1,681,verzwaald,2,2,1,1,595,547,NA,2,NA,7,2,0
482,1,1,682,voorspelt,1,1,1,1,641,595,2.1038,2,4,4,1,0
483,1,1,683,beval,1,1,1,1,476,641,3.6131,1,4,4,1,0
484,1,1,684,sonde,1,1,1,1,527,476,2.95,1,4,4,1,0
485,1,1,685,kerkworp,2,2,1,1,624,527,NA,1,NA,7,2,0
486,1,1,686,braaldschat,2,2,1,1,653,624,NA,2,NA,7,2,0
487,1,1,687,cound,2,2,1,1,616,653,NA,2,NA,7,2,0
488,1,1,688,grapefruits,1,1,1,1,934,616,0.2744,2,2,2,1,0
489,1,1,689,doopriek,2,2,1,1,470,934,NA,1,NA,7,2,0
490,1,1,690,reedling,2,2,1,1,601,470,NA,2,NA,7,2,0
491,1,1,691,bevank,2,2,1,1,535,601,NA,2,NA,7,2,0
492,1,1,692,zwieg,2,2,1,1,648,535,NA,2,NA,7,2,1
493,1,1,693,slootjes,1,2,0,1,500,648,0,2,1,1,2,0
494,1,1,694,vronken,2,2,1,0,421,500,NA,1,NA,7,2,1
495,1,1,695,huisden,1,2,0,1,459,421,0.0686,2,1,1,2,0
496,1,1,696,achtten,1,1,1,0,558,459,0.2744,1,2,2,1,0
497,1,1,697,mauben,2,2,1,1,510,558,NA,1,NA,7,2,0
498,1,1,698,wrat,1,1,1,1,670,510,0.869,2,3,3,1,0
499,1,1,699,klootzak,1,1,1,1,522,670,209.9273,1,6,6,1,0
500,1,1,700,schuine,1,1,1,1,587,522,0.7546,1,3,3,1,NA
501,1,2,701,blokjes,1,1,1,NA,465,NA,0.6632,NA,3,3,1,0
502,1,2,702,hinder,1,1,1,1,467,465,0.343,1,2,2,1,0
503,1,2,703,schelden,1,1,1,1,375,467,3.8189,1,5,5,1,0
504,1,2,704,pieven,2,2,1,1,494,375,NA,1,NA,7,2,1
505,1,2,705,ror,2,1,0,1,480,494,NA,2,NA,7,1,0
506,1,2,706,verliend,2,2,1,0,562,480,NA,2,NA,7,2,0
507,1,2,707,blokje,1,1,1,1,449,562,1.6922,2,4,4,1,0
508,1,2,708,roofmoord,1,1,1,1,534,449,0.4574,1,2,2,1,0
509,1,2,709,helfden,2,2,1,1,454,534,NA,1,NA,7,2,0
510,1,2,710,rijkpum,2,2,1,1,570,454,NA,2,NA,7,2,0
511,1,2,711,weelstroom,2,2,1,1,537,570,NA,2,NA,7,2,0
512,1,2,712,imels,2,2,1,1,458,537,NA,2,NA,7,2,0
513,1,2,713,vergeefs,1,1,1,1,478,458,1.7151,2,4,4,1,0
514,1,2,714,speurde,1,1,1,1,528,478,0.0915,1,1,1,1,0
515,1,2,715,looptijd,1,1,1,1,448,528,0.0229,1,1,1,1,0
516,1,2,716,darmen,1,1,1,1,517,448,4.4135,1,5,5,1,0
517,1,2,717,hoeft,1,1,1,1,422,517,228.153,1,6,6,1,0
518,1,2,718,schotel,1,1,1,1,442,422,5.5112,1,5,5,1,0
519,1,2,719,nimmer,1,1,1,1,751,442,2.7213,1,4,4,1,0
520,1,2,720,ticht,2,2,1,1,951,751,NA,1,NA,7,2,0
521,1,2,721,knijpt,1,1,1,1,678,951,2.5155,2,4,4,1,0
522,1,2,722,jaam,2,2,1,1,1233,678,NA,1,NA,7,2,0
523,1,2,723,dreegt,2,2,1,1,565,1233,NA,2,NA,7,2,0
524,1,2,724,wimmen,2,2,1,1,564,565,NA,2,NA,7,2,0
525,1,2,725,zweken,2,2,1,1,851,564,NA,2,NA,7,2,0
526,1,2,726,hesse,2,2,1,1,552,851,NA,2,NA,7,2,0
527,1,2,727,tuintje,1,1,1,1,472,552,0.7089,2,3,3,1,0
528,1,2,728,wissen,1,1,1,1,602,472,6.6774,1,5,5,1,0
529,1,2,729,marrons,1,1,1,1,808,602,0.0229,1,1,1,1,0
530,1,2,730,oorlogs,1,1,1,1,446,808,0.8004,1,3,3,1,1
531,1,2,731,maxwell,1,2,0,1,977,446,2.5841,1,4,4,2,1
532,1,2,732,pookjes,2,1,0,0,672,977,NA,1,NA,7,1,0
533,1,2,733,hiervrouw,2,2,1,0,651,672,NA,2,NA,7,2,0
534,1,2,734,koede,2,2,1,1,1334,651,NA,2,NA,7,2,1
535,1,2,735,spoordijk,1,2,0,1,663,1334,0,2,1,1,2,0
536,1,2,736,lynxen,1,1,1,0,754,663,0.4116,1,2,2,1,0
537,1,2,737,narijn,2,2,1,1,555,754,NA,1,NA,7,2,0
538,1,2,738,rakky's,2,2,1,1,490,555,NA,2,NA,7,2,1
539,1,2,739,vare,1,2,0,1,700,490,0.0229,2,1,1,2,0
540,1,2,740,tactiek,1,1,1,0,566,700,4.848,1,5,5,1,0
541,1,2,741,slin,2,2,1,1,565,566,NA,1,NA,7,2,0
542,1,2,742,vlaamse,1,1,1,1,516,565,0.8232,2,3,3,1,0
543,1,2,743,mosser,2,2,1,1,965,516,NA,1,NA,7,2,0
544,1,2,744,hamers,1,1,1,1,485,965,0.8461,2,3,3,1,0
545,1,2,745,circuits,1,1,1,1,583,485,1.1434,1,3,3,1,0
546,1,2,746,grees,2,2,1,1,581,583,NA,1,NA,7,2,0
547,1,2,747,poliep,1,1,1,1,612,581,0.0686,2,1,1,1,0
548,1,2,748,hoetjes,2,2,1,1,594,612,NA,1,NA,7,2,0
549,1,2,749,karses,2,2,1,1,479,594,NA,2,NA,7,2,1
550,1,2,750,beraamd,1,2,0,1,786,479,1.0062,2,3,3,2,0
551,1,2,751,tispen,2,2,1,0,569,786,NA,1,NA,7,2,0
552,1,2,752,raad,1,1,1,1,552,569,83.0105,2,6,6,1,0
553,1,2,753,poort,1,1,1,1,439,552,25.0632,1,6,6,1,0
554,1,2,754,jurkjes,1,1,1,1,428,439,0.2515,1,2,2,1,0
555,1,2,755,betaap,2,2,1,1,497,428,NA,1,NA,7,2,0
556,1,2,756,staf,1,1,1,1,435,497,11.6169,2,5,5,1,1
557,1,2,757,ballast,1,2,0,1,486,435,1.3263,1,NA,NA,2,0
558,1,2,758,kied,2,2,1,0,617,486,NA,1,NA,7,2,0
559,1,2,759,hoebels,2,2,1,1,583,617,NA,2,NA,7,2,0
560,1,2,760,gesnuif,1,1,1,1,518,583,0.1601,2,2,2,1,0
561,1,2,761,hingen,1,1,1,1,566,518,3.4759,1,4,4,1,0
562,1,2,762,troegers,2,2,1,1,550,566,NA,1,NA,7,2,0
563,1,2,763,gave,1,1,1,1,645,550,28.9279,2,6,6,1,0
564,1,2,764,vloerkleed,1,1,1,1,496,645,0.5031,1,3,3,1,0
565,1,2,765,oefent,1,1,1,1,723,496,2.1038,1,4,4,1,1
566,1,2,766,moonboots,1,2,0,1,652,723,0,1,1,1,2,0
567,1,2,767,puffend,1,1,1,0,584,652,0.0457,1,1,1,1,0
568,1,2,768,spug,2,2,1,1,678,584,NA,1,NA,7,2,0
569,1,2,769,meilen,2,2,1,1,657,678,NA,2,NA,7,2,1
570,1,2,770,maals,2,1,0,1,556,657,NA,2,NA,7,1,0
571,1,2,771,jantje,1,1,1,0,827,556,0.2287,2,2,2,1,0
572,1,2,772,maal,1,1,1,1,592,827,17.2881,1,6,6,1,0
573,1,2,773,schopten,1,1,1,1,526,592,0.6403,1,3,3,1,0
574,1,2,774,breiters,2,2,1,1,511,526,NA,1,NA,7,2,0
575,1,2,775,room,1,1,1,1,511,511,7.5921,2,5,5,1,0
576,1,2,776,home,1,1,1,1,1105,511,1.9438,1,4,4,1,0
577,1,2,777,condors,1,1,1,1,923,1105,0.0915,1,1,1,1,0
578,1,2,778,groefje,1,1,1,1,443,923,0.0229,1,1,1,1,0
579,1,2,779,in,1,1,1,1,511,443,8822.6408,1,6,6,1,0
580,1,2,780,zame,2,2,1,1,545,511,NA,1,NA,7,2,0
581,1,2,781,lijnrecht,1,1,1,1,625,545,0.1601,2,2,2,1,0
582,1,2,782,bouillons,1,1,1,1,525,625,0,1,1,1,1,1
583,1,2,783,zijner,1,2,0,1,558,525,0.7546,1,3,3,2,1
585,1,2,785,luide,1,1,1,0,753,2000,1.5321,1,4,4,1,0
586,1,2,786,piem,2,2,1,1,601,753,NA,1,NA,7,2,0
587,1,2,787,absurd,1,1,1,1,519,601,9.8561,2,5,5,1,0
588,1,2,788,meer,1,1,1,1,441,519,2035.8832,1,6,6,1,1
589,1,2,789,alen,1,2,0,1,508,441,0.343,1,2,2,2,0
590,1,2,790,wachtpost,1,1,1,0,494,508,0.8232,1,3,3,1,0
591,1,2,791,matras,1,1,1,1,448,494,5.1453,1,5,5,1,0
592,1,2,792,loods,1,1,1,1,484,448,2.6527,1,4,4,1,0
593,1,2,793,dessé,2,2,1,1,470,484,NA,1,NA,7,2,1
594,1,2,794,forten,1,2,0,1,521,470,0.526,2,3,3,2,0
595,1,2,795,condoom,1,1,1,0,491,521,7.1119,1,5,5,1,0
596,1,2,796,vervart,2,2,1,1,605,491,NA,1,NA,7,2,0
597,1,2,797,wooi,2,2,1,1,714,605,NA,2,NA,7,2,0
598,1,2,798,aanrof,2,2,1,1,452,714,NA,2,NA,7,2,0
599,1,2,799,staakte,1,1,1,1,520,452,0.1143,2,NA,NA,1,0
600,1,2,800,stellen,1,1,1,1,681,520,105.8098,1,6,6,1,0
601,1,2,801,hunnen,1,1,1,1,745,681,1.7151,1,4,4,1,0
602,1,2,802,haapje,2,2,1,1,722,745,NA,1,NA,7,2,0
603,1,2,803,triliek,2,2,1,1,523,722,NA,2,NA,7,2,0
604,1,2,804,perkjes,1,1,1,1,620,523,0.1829,2,2,2,1,0
605,1,2,805,foste,2,2,1,1,616,620,NA,1,NA,7,2,0
606,1,2,806,uitroep,1,1,1,1,454,616,0.2744,2,2,2,1,1
607,1,2,807,kokt,2,1,0,1,490,454,NA,1,NA,7,1,0
608,1,2,808,eden,1,1,1,0,747,490,4.0476,2,5,5,1,0
609,1,2,809,hoofjes,2,2,1,1,595,747,NA,1,NA,7,2,0
610,1,2,810,beschinkt,2,2,1,1,753,595,NA,2,NA,7,2,0
611,1,2,811,blof,2,2,1,1,633,753,NA,2,NA,7,2,0
612,1,2,812,schrallen,2,2,1,1,581,633,NA,2,NA,7,2,0
613,1,2,813,dees,2,2,1,1,532,581,NA,2,NA,7,2,0
614,1,2,814,gips,1,1,1,1,501,532,2.3554,2,4,4,1,0
615,1,2,815,tentjes,1,1,1,1,774,501,0.0915,1,1,1,1,0
616,1,2,816,verkiest,1,1,1,1,461,774,2.4926,1,4,4,1,0
617,1,2,817,atkang,2,2,1,1,1025,461,NA,1,NA,7,2,0
618,1,2,818,hipor,2,2,1,1,509,1025,NA,2,NA,7,2,0
619,1,2,819,zuimlust,2,2,1,1,478,509,NA,2,NA,7,2,0
620,1,2,820,getroost,1,1,1,1,593,478,0.8918,2,3,3,1,0
621,1,2,821,grondrecht,1,1,1,1,639,593,0.0915,1,1,1,1,1
622,1,2,822,same,1,2,0,1,556,639,0.1372,1,2,2,2,0
623,1,2,823,me,1,1,1,0,475,556,7396.9646,1,6,6,1,0
624,1,2,824,potgrond,1,1,1,1,478,475,0.0457,1,1,1,1,0
625,1,2,825,snurkte,1,1,1,1,752,478,0.5717,1,3,3,1,0
626,1,2,826,zammen,2,2,1,1,600,752,NA,1,NA,7,2,0
627,1,2,827,schikters,2,2,1,1,566,600,NA,2,NA,7,2,0
628,1,2,828,bouwwerk,1,1,1,1,485,566,0.5717,2,3,3,1,0
629,1,2,829,schijft,2,2,1,1,584,485,NA,1,NA,7,2,0
630,1,2,830,trief,2,2,1,1,502,584,NA,2,NA,7,2,1
631,1,2,831,gegons,1,2,0,1,488,502,0.1372,2,2,2,2,0
632,1,2,832,korst,1,1,1,0,523,488,1.4407,1,4,4,1,0
633,1,2,833,huiswaarts,1,1,1,1,508,523,0.7318,1,3,3,1,0
634,1,2,834,draaien,1,1,1,1,524,508,51.2927,1,6,6,1,0
635,1,2,835,doepen,2,2,1,1,509,524,NA,1,NA,7,2,0
636,1,2,836,fil,2,2,1,1,687,509,NA,2,NA,7,2,0
637,1,2,837,leiten,2,2,1,1,490,687,NA,2,NA,7,2,0
638,1,2,838,bompen,2,2,1,1,587,490,NA,2,NA,7,2,0
639,1,2,839,minstens,1,1,1,1,522,587,26.2066,2,6,6,1,0
640,1,2,840,daartjes,2,2,1,1,491,522,NA,1,NA,7,2,0
641,1,2,841,geteld,1,1,1,1,605,491,7.5464,2,5,5,1,0
642,1,2,842,zin,1,1,1,1,650,605,172.6526,1,6,6,1,0
643,1,2,843,rugje,1,1,1,1,471,650,0.0229,1,1,1,1,0
644,1,2,844,sla,1,1,1,1,474,471,83.2849,1,6,6,1,1
645,1,2,845,bootland,2,1,0,1,509,474,NA,1,NA,7,1,0
646,1,2,846,stairtje,2,2,1,0,525,509,NA,2,NA,7,2,0
647,1,2,847,looitje,2,2,1,1,590,525,NA,2,NA,7,2,0
648,1,2,848,krantje,1,1,1,1,508,590,0.7089,2,3,3,1,0
649,1,2,849,verstreet,2,2,1,1,653,508,NA,1,NA,7,2,0
650,1,2,850,tijdloos,1,1,1,1,473,653,1.0519,2,3,3,1,0
651,1,2,851,rugpijn,1,1,1,1,476,473,1.3263,1,NA,NA,1,1
652,1,2,852,opus,1,2,0,1,447,476,0.343,1,2,2,2,1
653,1,2,853,visken,2,1,0,0,930,447,NA,1,NA,7,1,0
654,1,2,854,ieterds,2,2,1,0,531,930,NA,2,NA,7,2,0
655,1,2,855,storend,1,1,1,1,484,531,0.8918,2,3,3,1,0
656,1,2,856,leunend,1,1,1,1,503,484,0.1601,1,2,2,1,0
657,1,2,857,karm,2,2,1,1,600,503,NA,1,NA,7,2,0
658,1,2,858,werkborg,2,2,1,1,582,600,NA,2,NA,7,2,0
659,1,2,859,pure,1,1,1,1,565,582,14.7041,2,6,6,1,0
660,1,2,860,verwierf,1,1,1,1,628,565,0.343,1,2,2,1,0
661,1,2,861,hessiers,2,2,1,1,1023,628,NA,1,NA,7,2,0
662,1,2,862,rookt,1,1,1,1,460,1023,12.2343,2,5,5,1,0
663,1,2,863,zodat,1,1,1,1,432,460,201.5119,1,6,6,1,0
664,1,2,864,zestien,1,1,1,1,579,432,13.4692,1,5,5,1,0
665,1,2,865,slaat,1,1,1,1,402,579,63.184,1,6,6,1,0
666,1,2,866,voorsprong,1,1,1,1,473,402,8.2096,1,5,5,1,0
667,1,2,867,splitsen,1,1,1,1,427,473,3.3844,1,4,4,1,1
668,1,2,868,roffel,1,2,0,1,511,427,0.2515,1,2,2,2,0
669,1,2,869,koostmig,2,2,1,0,545,511,NA,1,NA,7,2,0
670,1,2,870,deur,1,1,1,1,433,545,247.4764,2,6,6,1,0
671,1,2,871,tuurbraad,2,2,1,1,454,433,NA,1,NA,7,2,0
672,1,2,872,citeert,1,1,1,1,537,454,0.9376,2,3,3,1,0
673,1,2,873,voostmaan,2,2,1,1,522,537,NA,1,NA,7,2,0
674,1,2,874,zedig,1,1,1,1,699,522,0.2287,2,2,2,1,0
675,1,2,875,dreed,2,2,1,1,550,699,NA,1,NA,7,2,0
676,1,2,876,woes,2,2,1,1,629,550,NA,2,NA,7,2,0
677,1,2,877,drufs,2,2,1,1,514,629,NA,2,NA,7,2,0
678,1,2,878,vleempjes,2,2,1,1,483,514,NA,2,NA,7,2,0
679,1,2,879,hodi,2,2,1,1,406,483,NA,2,NA,7,2,0
680,1,2,880,kokels,2,2,1,1,586,406,NA,2,NA,7,2,0
681,1,2,881,graatzak,2,2,1,1,505,586,NA,2,NA,7,2,0
682,1,2,882,lijdel,2,2,1,1,587,505,NA,2,NA,7,2,0
683,1,2,883,gool,2,2,1,1,521,587,NA,2,NA,7,2,1
684,1,2,884,voorst,1,2,0,1,619,521,0,2,1,1,2,0
685,1,2,885,marg,2,2,1,0,504,619,NA,1,NA,7,2,0
686,1,2,886,oyers,2,2,1,1,475,504,NA,2,NA,7,2,0
687,1,2,887,weesgels,2,2,1,1,477,475,NA,2,NA,7,2,0
688,1,2,888,gazon,1,1,1,1,591,477,3.0872,2,4,4,1,0
689,1,2,889,koksel,2,2,1,1,846,591,NA,1,NA,7,2,0
690,1,2,890,fuifjes,1,1,1,1,705,846,0.0229,2,1,1,1,1
691,1,2,891,wasje,2,1,0,1,571,705,NA,1,NA,7,1,0
692,1,2,892,getift,2,2,1,0,618,571,NA,2,NA,7,2,0
693,1,2,893,fuilt,2,2,1,1,584,618,NA,2,NA,7,2,1
694,1,2,894,baten,1,2,0,1,503,584,0.4802,2,NA,NA,2,0
695,1,2,895,heker,2,2,1,0,552,503,NA,1,NA,7,2,0
696,1,2,896,thees,1,1,1,1,648,552,0,2,1,1,1,0
697,1,2,897,smaad,1,1,1,1,532,648,0.7089,1,3,3,1,0
698,1,2,898,vermangt,2,2,1,1,532,532,NA,1,NA,7,2,0
699,1,2,899,dowl,2,2,1,1,789,532,NA,2,NA,7,2,0
700,1,2,900,kipes,2,2,1,1,571,789,NA,2,NA,7,2,0
701,1,2,901,hiesten,2,2,1,1,702,571,NA,2,NA,7,2,0
702,1,2,902,snechtjes,2,2,1,1,551,702,NA,2,NA,7,2,0
703,1,2,903,noostvee,2,2,1,1,455,551,NA,2,NA,7,2,0
704,1,2,904,bevraamd,2,2,1,1,539,455,NA,2,NA,7,2,0
705,1,2,905,dwangsom,1,1,1,1,508,539,0.0229,2,1,1,1,1
706,1,2,906,stuikjes,2,1,0,1,476,508,NA,1,NA,7,1,0
707,1,2,907,wieltje,1,1,1,0,495,476,0.2287,2,2,2,1,0
708,1,2,908,bonbons,1,1,1,1,497,495,1.6008,1,4,4,1,0
709,1,2,909,fabriek,1,1,1,1,434,497,20.7869,1,6,6,1,0
710,1,2,910,latijn,1,1,1,1,535,434,5.9685,1,5,5,1,0
711,1,2,911,vriendje,1,1,1,1,424,535,50.3551,1,6,6,1,0
712,1,2,912,hatten,2,2,1,1,573,424,NA,1,NA,7,2,0
713,1,2,913,bepraalt,2,2,1,1,523,573,NA,2,NA,7,2,0
714,1,2,914,noken,2,2,1,1,475,523,NA,2,NA,7,2,0
715,1,2,915,anveen,2,2,1,1,462,475,NA,2,NA,7,2,0
716,1,2,916,verkreeg,1,1,1,1,498,462,0.2973,2,2,2,1,0
717,1,2,917,naanse,2,2,1,1,451,498,NA,1,NA,7,2,0
718,1,2,918,willig,1,1,1,1,503,451,0.2515,2,2,2,1,0
719,1,2,919,wrip,2,2,1,1,538,503,NA,1,NA,7,2,0
